id,brier,rps,auc,n,lat,lon,pietra,brier_week1,brier_week2,brier_week3,brier_week4,brier_later,auc_week1,auc_week2,auc_week3,auc_week4,auc_later,model,cv_method
Burqua Dhintu,0.03327223046678052,0.042487631701040314,1.0,23,,,,,,,,,,,,,,clim_raw,raw
Chancho town,0.8021501111267321,0.6007173072680222,0.6820987654320988,9,,,,,,,,,,,,,,clim_raw,raw
Cheliya,0.8208170967795935,0.5074528906126657,0.5069444444444444,6,,,,,,,,,,,,,,clim_raw,raw
Chilga 1,0.6123436943821334,0.4575356918354111,0.8549382716049383,9,,,,,,,,,,,,,,clim_raw,raw
Chilga 2,0.6285777373861268,0.4777241685878946,0.8209876543209876,9,,,,,,,,,,,,,,clim_raw,raw
Chiro Zuria,0.6672398828168977,0.6085265221573702,0.8388888888888889,15,,,,,,,,,,,,,,clim_raw,raw
Chiro town,1.1761638218236443,1.318713810321733,0.6265432098765432,9,,,,,,,,,,,,,,clim_raw,raw
Chole,0.34577580936777136,0.23568576456166537,0.9580078125,16,,,,,,,,,,,,,,clim_raw,raw
Cobi,0.7771753462630885,0.5171817125003989,0.7847222222222222,6,,,,,,,,,,,,,,clim_raw,raw
Dabat,0.7494377771534765,0.5400550838744105,0.7160493827160493,9,,,,,,,,,,,,,,clim_raw,raw
Dabat town,0.7707907200233328,0.6088937251171904,0.6820987654320988,9,,,,,,,,,,,,,,clim_raw,raw
Dano,0.703259046864447,0.36461487331750725,0.7708333333333334,6,,,,,,,,,,,,,,clim_raw,raw
Dawo,0.934382003495311,0.801850632504851,0.5714285714285714,7,,,,,,,,,,,,,,clim_raw,raw
Dawunt,0.5143682148922478,0.4634448410129836,0.8545918367346939,14,,,,,,,,,,,,,,clim_raw,raw
Debark,0.6770141432389942,0.46619752590068764,0.7592592592592593,9,,,,,,,,,,,,,,clim_raw,raw
Debark town,0.5621108941712621,0.4353477135159025,0.8333333333333334,9,,,,,,,,,,,,,,clim_raw,raw
Debay Telatgen,0.4498546359054816,0.3452644786899683,0.9659763313609467,13,,,,,,,,,,,,,,clim_raw,raw
Debre Berhan town,0.5844584672835691,0.5576859474426672,0.8180473372781065,13,,,,,,,,,,,,,,clim_raw,raw
Debre Elias,0.7132677732570628,0.5613260524515277,0.68,10,,,,,,,,,,,,,,clim_raw,raw
Debre Libanos,0.4217407345203952,0.29051475878937627,0.8949704142011834,13,,,,,,,,,,,,,,clim_raw,raw
Debre Markos town,0.6402171081202951,0.49185520763341045,0.8025,10,,,,,,,,,,,,,,clim_raw,raw
Debre Sina town,0.6100952078734689,0.6000886476567308,0.8136094674556213,13,,,,,,,,,,,,,,clim_raw,raw
Debre Tabor town,0.4748728119798042,0.38420075683268917,0.9571005917159763,13,,,,,,,,,,,,,,clim_raw,raw
Debrework town,0.4497913860533076,0.3263064142542645,0.908284023668639,13,,,,,,,,,,,,,,clim_raw,raw
Dega Damot,0.801341625679298,0.6520112004526122,0.5092592592592593,9,,,,,,,,,,,,,,clim_raw,raw
Degeluna Tijo,0.9676478001456044,0.9892057079555671,0.6512345679012346,9,,,,,,,,,,,,,,clim_raw,raw
Degem,0.9695203663048856,0.8834129515674995,0.6327160493827161,9,,,,,,,,,,,,,,clim_raw,raw
Degolo town,0.7361258018217973,0.8173905854114621,0.8032544378698225,13,,,,,,,,,,,,,,clim_raw,raw
Dehana,0.7168329883165727,0.8132039814806268,0.7665816326530612,14,,,,,,,,,,,,,,clim_raw,raw
Dejen,0.4615144926782134,0.3497318571671138,0.9541420118343196,13,,,,,,,,,,,,,,clim_raw,raw
Dejen town,0.48737146420930755,0.3824989596734008,0.9319526627218935,13,,,,,,,,,,,,,,clim_raw,raw
Delanta,0.3509342237919338,0.24505380703042778,0.9487534626038782,19,,,,,,,,,,,,,,clim_raw,raw
Dembecha,0.6782054591124085,0.5612699942937656,0.765,10,,,,,,,,,,,,,,clim_raw,raw
Denbecha town,0.6887865702708514,0.5424561659896835,0.7425,10,,,,,,,,,,,,,,clim_raw,raw
Dendi,0.6456966191009328,0.4258801914195699,0.7525,10,,,,,,,,,,,,,,clim_raw,raw
Dera (AM),0.44409869237835226,0.3370255599383057,0.9689349112426036,13,,,,,,,,,,,,,,clim_raw,raw
Dera (OR),0.4534672722097196,0.3303465562903863,0.8816568047337278,13,,,,,,,,,,,,,,clim_raw,raw
Dera town,0.5163691107765341,0.4956726580079564,0.875,14,,,,,,,,,,,,,,clim_raw,raw
Dessie Zuria,0.5894037775069535,0.553387209886313,0.8048469387755102,14,,,,,,,,,,,,,,clim_raw,raw
Dessie town,0.43705993243215924,0.2673534884667067,0.9122222222222223,15,,,,,,,,,,,,,,clim_raw,raw
Diksis,0.5241579847849732,0.3869190672173182,0.8711111111111111,15,,,,,,,,,,,,,,clim_raw,raw
Dinsho,0.3912312221753519,0.36116886878643173,0.9439058171745153,19,,,,,,,,,,,,,,clim_raw,raw
Doba,0.725379672946562,0.6961599630274703,0.8377777777777777,15,,,,,,,,,,,,,,clim_raw,raw
Dodola,0.8642809931042733,0.8267477334618916,0.5864197530864198,9,,,,,,,,,,,,,,clim_raw,raw
Dodola town,0.4019250038686299,0.3844403573229264,0.925207756232687,19,,,,,,,,,,,,,,clim_raw,raw
Dodota,0.3651264867475371,0.267429747291009,0.9404296875,16,,,,,,,,,,,,,,clim_raw,raw
Dugda,0.4281319775831166,0.421662501462265,0.8885041551246537,19,,,,,,,,,,,,,,clim_raw,raw
East Belesa,0.5623778244340295,0.5634233702655347,0.8106508875739645,13,,,,,,,,,,,,,,clim_raw,raw
East Dembia,0.7825081663950545,0.5934571529133794,0.6944444444444444,9,,,,,,,,,,,,,,clim_raw,raw
East Esite,0.42107333562726834,0.2903291598370141,0.9704142011834319,13,,,,,,,,,,,,,,clim_raw,raw
Ebenat,0.44287204959118254,0.33260209003102703,0.9127218934911243,13,,,,,,,,,,,,,,clim_raw,raw
Ebenat town,0.37213481686182265,0.2200081634847559,0.977810650887574,13,,,,,,,,,,,,,,clim_raw,raw
Eferatana Gidem,0.7874086848312404,0.8941177186437488,0.7653061224489796,14,,,,,,,,,,,,,,clim_raw,raw
Ejere /Addis Alem,0.5921476887371527,0.4057955294616461,0.8525,10,,,,,,,,,,,,,,clim_raw,raw
Ejersa Lafo,0.6378897829911755,0.4145741608978981,0.8125,10,,,,,,,,,,,,,,clim_raw,raw
Eka Tafo,1.007394809988804,0.9227190753439243,0.6327160493827161,9,,,,,,,,,,,,,,clim_raw,raw
Enarj Enawga,0.46071147539889973,0.3501743757109926,0.9526627218934911,13,,,,,,,,,,,,,,clim_raw,raw
Enebse Sarmder,0.47331863482163733,0.352973258468516,0.8964497041420119,13,,,,,,,,,,,,,,clim_raw,raw
Enemay,0.44312115487528114,0.32713361253702034,0.9526627218934911,13,,,,,,,,,,,,,,clim_raw,raw
Enewari town,0.5108063087872052,0.45172017490333616,0.841715976331361,13,,,,,,,,,,,,,,clim_raw,raw
Ensaro,0.46657729278190313,0.35321376179084596,0.8742603550295858,13,,,,,,,,,,,,,,clim_raw,raw
Farta,0.4791422484614417,0.3888067873329977,0.9556213017751479,13,,,,,,,,,,,,,,clim_raw,raw
Fentale,0.5388489439767196,0.4086272538541857,0.8644444444444445,15,,,,,,,,,,,,,,clim_raw,raw
Fiche town,0.41563187271488494,0.2879000668494989,0.9289940828402367,13,,,,,,,,,,,,,,clim_raw,raw
Filakit town,0.4444683628478606,0.34977817035000075,0.9155124653739612,19,,,,,,,,,,,,,,clim_raw,raw
Finote Selam town,0.7261981729322278,0.7327661506074136,0.7,10,,,,,,,,,,,,,,clim_raw,raw
Fogera,0.3914925271377137,0.25140344115927094,0.9763313609467456,13,,,,,,,,,,,,,,clim_raw,raw
Furi,0.8909242218616611,0.7972648473224102,0.5555555555555556,9,,,,,,,,,,,,,,clim_raw,raw
Galan,0.9939262621189039,0.9909238544587493,0.5370370370370371,9,,,,,,,,,,,,,,clim_raw,raw
Galan Gudo,0.8869660869513726,0.8026679649950441,0.5802469135802469,9,,,,,,,,,,,,,,clim_raw,raw
Garba Guracha,0.39679149609507824,0.26027640967619814,0.9733727810650887,13,,,,,,,,,,,,,,clim_raw,raw
Gasera,0.6300721326498313,0.6404156086925111,0.8916015625,16,,,,,,,,,,,,,,clim_raw,raw
Gashena town,0.5151196716348815,0.5198796111834425,0.8577097505668935,21,,,,,,,,,,,,,,clim_raw,raw
Gaz Gibla,0.31842887356314964,0.21299880527550255,0.9591412742382271,19,,,,,,,,,,,,,,clim_raw,raw
Gazo,0.28177554589718923,0.1987797888395083,0.9814814814814815,18,,,,,,,,,,,,,,clim_raw,raw
Gedeb Asasa,0.5857024478143704,0.6011945522282425,0.8476331360946746,13,,,,,,,,,,,,,,clim_raw,raw
Gefersa Guje,0.7635812862995169,0.6137792871838652,0.654320987654321,9,,,,,,,,,,,,,,clim_raw,raw
Gerar Jarso,0.4050608830058539,0.26818133334940286,0.9349112426035503,13,,,,,,,,,,,,,,clim_raw,raw
Gidan,0.29591047424026096,0.19690377976898796,0.974376731301939,19,,,,,,,,,,,,,,clim_raw,raw
Gimbichu,0.38211582422763496,0.2555835552853973,0.9540816326530612,14,,,,,,,,,,,,,,clim_raw,raw
Gimeba town,0.6524281658010896,0.6607197384965021,0.7818877551020408,14,,,,,,,,,,,,,,clim_raw,raw
Ginde Beret,0.8536966894264483,0.6016348742323617,0.5138888888888888,6,,,,,,,,,,,,,,clim_raw,raw
Ginir,0.010023781694446355,0.013127743736382244,1.0,23,,,,,,,,,,,,,,clim_raw,raw
Gishe Rabel,0.6968229219148748,0.7167313830063392,0.7729591836734694,14,,,,,,,,,,,,,,clim_raw,raw
Goba (OR),0.11824691652170208,0.18267573128446415,1.0,23,,,,,,,,,,,,,,clim_raw,raw
Goba Koricha,0.6375975895829004,0.5645575963860057,0.8544444444444445,15,,,,,,,,,,,,,,clim_raw,raw
Goba town,0.3639683946907604,0.38668363845768394,0.9597107438016529,22,,,,,,,,,,,,,,clim_raw,raw
Golocha,0.36011680466279355,0.25860672471950885,0.9560546875,16,,,,,,,,,,,,,,clim_raw,raw
Gololcha Bale,0.024430224180991177,0.02958047359753439,1.0,23,,,,,,,,,,,,,,clim_raw,raw
Goncha Siso Enebse,0.40397697473197797,0.26179571774193106,0.9585798816568047,13,,,,,,,,,,,,,,clim_raw,raw
Gondar town,0.7240237670221007,0.4920245251497017,0.7283950617283951,9,,,,,,,,,,,,,,clim_raw,raw
Gonder Zuria,0.7208753637378751,0.5453755958123495,0.7438271604938271,9,,,,,,,,,,,,,,clim_raw,raw
Goro (Bale),0.024031910243059954,0.03274779695729023,1.0,23,,,,,,,,,,,,,,clim_raw,raw
Goro (SW Shewa),0.5932874406403946,0.48804810497304624,0.8420138888888888,12,,,,,,,,,,,,,,clim_raw,raw
Guba Lafto,0.44169208056772696,0.3624793548282366,0.8996598639455783,21,,,,,,,,,,,,,,clim_raw,raw
Gumbi Bordede,0.6111535720375357,0.5242592071772598,0.8611111111111112,15,,,,,,,,,,,,,,clim_raw,raw
Guna,0.37048588956621076,0.27588464858271433,0.94921875,16,,,,,,,,,,,,,,clim_raw,raw
Guna Begemider,0.4495604631486269,0.3295843415712385,0.9260355029585798,13,,,,,,,,,,,,,,clim_raw,raw
Gundwoin town,0.429071116190641,0.3086499937185432,0.9615384615384616,13,,,,,,,,,,,,,,clim_raw,raw
Guzamn,0.6847508840526573,0.570758675284853,0.75,10,,,,,,,,,,,,,,clim_raw,raw
Habro,0.5719888120595573,0.46358545460713635,0.8644444444444445,15,,,,,,,,,,,,,,clim_raw,raw
Habru,0.5250051473491061,0.45636777311013166,0.8482142857142857,14,,,,,,,,,,,,,,clim_raw,raw
Hagere Mariam,0.41937395533402966,0.2946430996991016,0.9079861111111112,12,,,,,,,,,,,,,,clim_raw,raw
Hamusit town,0.4256268938946362,0.30406932085946625,0.9718934911242604,13,,,,,,,,,,,,,,clim_raw,raw
Hara town,0.39267746017200933,0.3112211332088413,0.9217687074829932,21,,,,,,,,,,,,,,clim_raw,raw
Harbu town,0.5915928744950827,0.44808997348925267,0.8611111111111112,15,,,,,,,,,,,,,,clim_raw,raw
Hawi Gudina,0.0918281085791162,0.1354604993307672,1.0,23,,,,,,,,,,,,,,clim_raw,raw
Heban Arsi,1.0335977420512743,1.0976441311604246,0.6388888888888888,9,,,,,,,,,,,,,,clim_raw,raw
Hidabu Abote,0.9611607441112776,0.8906656818101985,0.6327160493827161,9,,,,,,,,,,,,,,clim_raw,raw
Hike town,0.42720142854356086,0.23127146018741568,0.9255555555555556,15,,,,,,,,,,,,,,clim_raw,raw
Hitosa,0.5197352967230945,0.38102233684816234,0.8766666666666667,15,,,,,,,,,,,,,,clim_raw,raw
Holeta town,0.5106414177852601,0.41218838812735775,0.9393491124260355,13,,,,,,,,,,,,,,clim_raw,raw
Hulet Ej Enese,0.5072192310044563,0.43248531387845274,0.9511834319526628,13,,,,,,,,,,,,,,clim_raw,raw
Ifata,0.5765720249659451,0.4008553944859929,0.89,10,,,,,,,,,,,,,,clim_raw,raw
Illu Galan,0.7671134867658272,0.43519390487128123,0.6458333333333334,6,,,,,,,,,,,,,,clim_raw,raw
Ilu,0.46731198044359495,0.36780191965743336,0.9722222222222222,12,,,,,,,,,,,,,,clim_raw,raw
Inkolo Wabe,0.47911361724768253,0.4072352882909775,0.9072265625,16,,,,,,,,,,,,,,clim_raw,raw
Jabi Tehnan,0.7290229478730048,0.6928387624208637,0.695,10,,,,,,,,,,,,,,clim_raw,raw
Jama,0.6649133224938317,0.6826525351563713,0.8136094674556213,13,,,,,,,,,,,,,,clim_raw,raw
Janamora,0.5501668983399098,0.5387700404796774,0.8180473372781065,13,,,,,,,,,,,,,,clim_raw,raw
Jeju,0.3714563382759063,0.27352043552712196,0.9453125,16,,,,,,,,,,,,,,clim_raw,raw
Jeldu,0.5761717936074816,0.41292215416154154,0.9259259259259259,9,,,,,,,,,,,,,,clim_raw,raw
Jibat,0.7900218048733808,0.46649763917897963,0.6041666666666666,6,,,,,,,,,,,,,,clim_raw,raw
Jida,0.3800996626983498,0.24112240142171004,0.9393491124260355,13,,,,,,,,,,,,,,clim_raw,raw
Jiga town,0.7354202180028696,0.6408445744929181,0.6759259259259259,9,,,,,,,,,,,,,,clim_raw,raw
Kalu,0.5313343279419553,0.37455933030807886,0.8744444444444445,15,,,,,,,,,,,,,,clim_raw,raw
Kelala town,0.7046370982082562,0.7237539402600296,0.8047337278106509,13,,,,,,,,,,,,,,clim_raw,raw
Kelela,0.6762761211355769,0.682766998819425,0.8062130177514792,13,,,,,,,,,,,,,,clim_raw,raw
Kersana Malima,0.4686026798439311,0.36262489846658347,0.9423076923076923,13,,,,,,,,,,,,,,clim_raw,raw
Kewet,0.6542308754045136,0.6943986435923848,0.8032544378698225,13,,,,,,,,,,,,,,clim_raw,raw
Kimbibit,0.4005333565126748,0.2667590586753744,0.9079861111111112,12,,,,,,,,,,,,,,clim_raw,raw
Kinfaz Begela,0.541757968567162,0.5241873783738005,0.8195266272189349,13,,,,,,,,,,,,,,clim_raw,raw
Kobo town,0.31355265416076306,0.22932957412916538,0.9584487534626038,19,,,,,,,,,,,,,,clim_raw,raw
Kofele,0.970262448498826,1.0055454403508497,0.6635802469135802,9,,,,,,,,,,,,,,clim_raw,raw
Kofele town,0.3030747769394073,0.4854158847974649,1.0,23,,,,,,,,,,,,,,clim_raw,raw
Kokosa,0.90296995491869,0.8971890296465771,0.6450617283950617,9,,,,,,,,,,,,,,clim_raw,raw
Kolla Debba town,0.7227905195256484,0.5473726757560851,0.7283950617283951,9,,,,,,,,,,,,,,clim_raw,raw
Kombolcha town,0.5106689830902869,0.34896450417143726,0.8788888888888889,15,,,,,,,,,,,,,,clim_raw,raw
Kore,0.7794073613302115,0.6836827653720096,0.7006172839506173,9,,,,,,,,,,,,,,clim_raw,raw
Koye,0.9476836589015392,0.8729876559396641,0.6265432098765432,9,,,,,,,,,,,,,,clim_raw,raw
Kura Jida,1.008335860600597,0.9245379703623181,0.6327160493827161,9,,,,,,,,,,,,,,clim_raw,raw
Kutaber,0.46586730773914903,0.30572025715547196,0.9,15,,,,,,,,,,,,,,clim_raw,raw
Kuyu,0.6547584307104581,0.49977253666739657,0.785,10,,,,,,,,,,,,,,clim_raw,raw
Lalibela town,0.30144567160447316,0.21822288919310157,0.9681440443213296,19,,,,,,,,,,,,,,clim_raw,raw
Lasta,0.34824824981805663,0.27294823031535453,0.9522160664819944,19,,,,,,,,,,,,,,clim_raw,raw
Lay Armacho,0.7691389219630026,0.45668261620258666,0.691358024691358,9,,,,,,,,,,,,,,clim_raw,raw
Lay Gayint,0.4730264031238863,0.36602028756699495,0.878698224852071,13,,,,,,,,,,,,,,clim_raw,raw
Legambo,0.7002918643527993,0.7506905297618695,0.8032544378698225,13,,,,,,,,,,,,,,clim_raw,raw
Legehida,0.7710003818298041,0.8548101863778327,0.8032544378698225,13,,,,,,,,,,,,,,clim_raw,raw
Liban Jawi,0.817119771875519,0.572146611289958,0.5510204081632653,7,,,,,,,,,,,,,,clim_raw,raw
Liben Chukala,0.38425147860478626,0.2237632452700465,0.9426020408163265,14,,,,,,,,,,,,,,clim_raw,raw
Libokemekem,0.36890846334368643,0.22457176023271935,0.9837278106508875,13,,,,,,,,,,,,,,clim_raw,raw
Limu Bilbilo,0.5807570611173819,0.5640256777426359,0.8420138888888888,12,,,,,,,,,,,,,,clim_raw,raw
Lome (OR),0.49188662336624195,0.35852312047211476,0.8877551020408163,14,,,,,,,,,,,,,,clim_raw,raw
Lude Hitosa,0.5260224507785946,0.3913369234818672,0.8666666666666667,15,,,,,,,,,,,,,,clim_raw,raw
Lumame town,0.705796852470227,0.6017348328541843,0.7225,10,,,,,,,,,,,,,,clim_raw,raw
Mana Abichu,0.8756544377907886,0.766668553043111,0.5925925925925926,9,,,,,,,,,,,,,,clim_raw,raw
Masero Denb /Central Armacho,0.8236556930206331,0.5855557402259125,0.6820987654320988,9,,,,,,,,,,,,,,clim_raw,raw
Mehal Meda town,0.5485673557643672,0.5217834256252767,0.8239644970414202,13,,,,,,,,,,,,,,clim_raw,raw
Mehal Sayint,0.5554421930418397,0.49773933110893426,0.8269230769230769,13,,,,,,,,,,,,,,clim_raw,raw
Mekan Eyesuse,0.44843489878107506,0.32644170861714056,0.9615384615384616,13,,,,,,,,,,,,,,clim_raw,raw
Mekane Selam town,0.546080577191405,0.50394946181058,0.8180473372781065,13,,,,,,,,,,,,,,clim_raw,raw
Mekdela,0.5092899237161005,0.45456470922537834,0.8584183673469388,14,,,,,,,,,,,,,,clim_raw,raw
Meket,0.5989584376866182,0.51907653293392,0.8150510204081632,14,,,,,,,,,,,,,,clim_raw,raw
Melka Nonno,0.8509123770289855,0.7418542754998964,0.5277777777777778,9,,,,,,,,,,,,,,clim_raw,raw
Mena Meketewa,0.4875923558345905,0.3997188747603514,0.8813775510204082,14,,,,,,,,,,,,,,clim_raw,raw
Menze Gera Midir,0.6447738281346,0.6563890905126348,0.8047337278106509,13,,,,,,,,,,,,,,clim_raw,raw
Menze Keya Gabriel,0.5577880068257497,0.5118927454965589,0.8254437869822485,13,,,,,,,,,,,,,,clim_raw,raw
Menze Lalo Midir,0.5331979181082084,0.4910280238711271,0.8254437869822485,13,,,,,,,,,,,,,,clim_raw,raw
Menze Mama Midir,0.5581220321735711,0.5247897135791405,0.8254437869822485,13,,,,,,,,,,,,,,clim_raw,raw
Merhabete,0.4394172587571022,0.3443153208654671,0.8905325443786982,13,,,,,,,,,,,,,,clim_raw,raw
Mersa town,0.39267746017200933,0.3112211332088413,0.9217687074829932,21,,,,,,,,,,,,,,clim_raw,raw
Merti,0.5093222397221188,0.36529200650877025,0.8822222222222222,15,,,,,,,,,,,,,,clim_raw,raw
Merto Lemariyam town,0.41108353434438644,0.2623121466726879,0.9556213017751479,13,,,,,,,,,,,,,,clim_raw,raw
Mesela /Shen Duggoo,0.5227073796259556,0.4737869295381364,0.900390625,16,,,,,,,,,,,,,,clim_raw,raw
Meta Robi,0.6157499538508167,0.44468030691270605,0.83,10,,,,,,,,,,,,,,clim_raw,raw
Meta Walkite,0.6381296183452965,0.49391967566037703,0.7993827160493827,9,,,,,,,,,,,,,,clim_raw,raw
Metehara town,0.6119854235264447,0.5181832300932732,0.8411111111111111,15,,,,,,,,,,,,,,clim_raw,raw
Michakel,0.710054018004884,0.5406012603956192,0.6725,10,,,,,,,,,,,,,,clim_raw,raw
Mida Kegn,0.8053156187235189,0.5028130085298553,0.5763888888888888,6,,,,,,,,,,,,,,clim_raw,raw
Mida Woremo,1.5665373407351197,1.6574756021189014,0.5555555555555556,9,,,,,,,,,,,,,,clim_raw,raw
Mieso,0.7278443347822786,0.7019499382521339,0.8411111111111111,15,,,,,,,,,,,,,,clim_raw,raw
Minjar Shenkora,0.44917212753722247,0.2809403451246158,0.9188888888888889,15,,,,,,,,,,,,,,clim_raw,raw
Mojan Wedera,0.5837868849437385,0.5632509278610015,0.8136094674556213,13,,,,,,,,,,,,,,clim_raw,raw
Mojo town,0.4082403959063792,0.3073331499623245,0.9221938775510204,14,,,,,,,,,,,,,,clim_raw,raw
Molale town,0.6284127038121802,0.6434619723311757,0.8091715976331361,13,,,,,,,,,,,,,,clim_raw,raw
Moretna Jiru,0.46855832315317836,0.37888899346360333,0.8727810650887574,13,,,,,,,,,,,,,,clim_raw,raw
Mota town,0.486972845586772,0.39455870278401417,0.9556213017751479,13,,,,,,,,,,,,,,clim_raw,raw
Mulo,0.7156486233410716,0.5060170257277291,0.7345679012345679,9,,,,,,,,,,,,,,clim_raw,raw
Munessa,0.9065417144024978,0.9002664745176667,0.5895061728395061,9,,,,,,,,,,,,,,clim_raw,raw
Nefas Mewicha town,0.47678793691613514,0.34860748506745864,0.8839285714285714,14,,,,,,,,,,,,,,clim_raw,raw
Nenesebo,0.45395144658398245,0.712767124841312,0.9300567107750473,23,,,,,,,,,,,,,,clim_raw,raw
Nono,0.6177948618131808,0.6005825006591228,0.8140495867768595,11,,,,,,,,,,,,,,clim_raw,raw
Quarit,0.6983322210735683,0.514832655618976,0.7098765432098766,9,,,,,,,,,,,,,,clim_raw,raw
Raya Kobo,0.2894662264274607,0.1954279908473438,0.9603174603174603,21,,,,,,,,,,,,,,clim_raw,raw
Robe,0.5412361940070485,0.5467207914188876,0.888671875,16,,,,,,,,,,,,,,clim_raw,raw
Robe town,0.3115854099014653,0.2955892362424795,0.9648760330578512,22,,,,,,,,,,,,,,clim_raw,raw
Sahila,0.3590890068209485,0.25727993243702596,0.947265625,16,,,,,,,,,,,,,,clim_raw,raw
Sayint,0.5801068073054607,0.5578954975503276,0.8076923076923077,13,,,,,,,,,,,,,,clim_raw,raw
Sebeta,0.8587644446371518,0.7621976094176682,0.5277777777777778,9,,,,,,,,,,,,,,clim_raw,raw
Sebeta Hawas,0.9159038583743251,0.8266958027226885,0.5864197530864198,9,,,,,,,,,,,,,,clim_raw,raw
Sedae,0.41287553009019545,0.27305531095894,0.9571005917159763,13,,,,,,,,,,,,,,clim_raw,raw
Sede Muja,0.5142053999967262,0.4512583925519357,0.841715976331361,13,,,,,,,,,,,,,,clim_raw,raw
Seden Sodo,0.9582636742083938,0.8560846091647356,0.5306122448979592,7,,,,,,,,,,,,,,clim_raw,raw
Sekela,0.675587616435851,0.6694519442098881,0.7037037037037037,9,,,,,,,,,,,,,,clim_raw,raw
Sekota,0.3787623289470784,0.32763397229925123,0.9122222222222223,15,,,,,,,,,,,,,,clim_raw,raw
Sekota town,0.3710425516400727,0.3132316632235091,0.9188888888888889,15,,,,,,,,,,,,,,clim_raw,raw
Semada,0.4236664540058014,0.28750436254434963,0.9349112426035503,13,,,,,,,,,,,,,,clim_raw,raw
Senan,0.7444001176736504,0.5519223769370443,0.5895061728395061,9,,,,,,,,,,,,,,clim_raw,raw
Sendafa town,0.2756332940127904,0.13163050973412144,0.9955621301775148,13,,,,,,,,,,,,,,clim_raw,raw
Shala,1.2027266676194228,1.1936403774816737,0.5679012345679012,9,,,,,,,,,,,,,,clim_raw,raw
Shanan Kolu,0.38551873289383154,0.2981986408832709,0.9482421875,16,,,,,,,,,,,,,,clim_raw,raw
Shashemene,1.0606410079173054,1.1469096868646922,0.6481481481481481,9,,,,,,,,,,,,,,clim_raw,raw
Shashemene town,0.999666052214811,1.0509811724456408,0.6728395061728395,9,,,,,,,,,,,,,,clim_raw,raw
Shawra town,1.1990830368278145,1.1841686186931293,0.47530864197530864,9,,,,,,,,,,,,,,clim_raw,raw
Shebel Bernta,0.4655830786434817,0.36325649390958187,0.9349112426035503,13,,,,,,,,,,,,,,clim_raw,raw
Shendi town,1.0174567404692105,1.225007191852993,0.5578512396694215,11,,,,,,,,,,,,,,clim_raw,raw
Sheno town,0.3963478571895716,0.2435105200338373,0.9270833333333334,12,,,,,,,,,,,,,,clim_raw,raw
Shirka,0.5087774941156054,0.491075513039513,0.8916015625,16,,,,,,,,,,,,,,clim_raw,raw
Shoa Robit,0.6779299993361504,0.7601701819410243,0.8032544378698225,13,,,,,,,,,,,,,,clim_raw,raw
Sinana,0.3484093514674388,0.36703869407772965,0.9602272727272727,22,,,,,,,,,,,,,,clim_raw,raw
Siraro,0.1555252901975452,0.24138155000640252,1.0,23,,,,,,,,,,,,,,clim_raw,raw
Sire,0.36346527500928194,0.26526697143257105,0.9443359375,16,,,,,,,,,,,,,,clim_raw,raw
Siya Debirna Wayu,0.6267896725327239,0.5058310689792508,0.8380102040816326,14,,,,,,,,,,,,,,clim_raw,raw
Sodo Daci,0.4621561899946044,0.29196211393995875,0.9081632653061225,14,,,,,,,,,,,,,,clim_raw,raw
Sude,0.6219502487659807,0.5375849943609036,0.8422222222222222,15,,,,,,,,,,,,,,clim_raw,raw
Sululta,0.7885284496379856,0.5927810873626449,0.691358024691358,9,,,,,,,,,,,,,,clim_raw,raw
Sululta (OR),0.8812079116601178,0.7490683769249586,0.6728395061728395,9,,,,,,,,,,,,,,clim_raw,raw
Tach Armacho,0.9088138348692757,0.6827491286376283,0.5833333333333334,9,,,,,,,,,,,,,,clim_raw,raw
Tach Gayint,0.5608359846052733,0.43374156494429866,0.8392857142857143,14,,,,,,,,,,,,,,clim_raw,raw
Takusa,1.0154415807763788,0.8578888379556946,0.5,9,,,,,,,,,,,,,,clim_raw,raw
Tarema Ber,0.6444487189705234,0.6662871470327391,0.8047337278106509,13,,,,,,,,,,,,,,clim_raw,raw
Tegede,0.7841145986432544,0.5594941468991788,0.7345679012345679,9,,,,,,,,,,,,,,clim_raw,raw
